Index,TC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
22,0,664.0955811,654.9225464,647.5181885,635.7412109,627.2572021,617.8088379,611.1412354,606.2354126,602.4941406,603.3555908,598.6309814,592.6402588,583.8185425,571.2323608,551.2261353,534.3353882,521.6205444,505.1636658,487.1018677,475.0063782,459.3227844,451.174408,446.0462646,442.1473999,437.5248413,441.9697876,454.1612244,467.2391052,485.9186707,508.196228,535.1291504,561.4463501,588.8493042,621.8929443,651.8920898,669.7675781,679.7818604,685.0122681,679.4603271,668.1333618,659.1807251,638.2443237,617.041687,586.2506714,556.4974976,534.6781616,515.977417,497.4625854,480.8972778,472.8766479,464.1067505,449.3437805,445.0326538,443.6141357,440.8758545,441.0189209,443.62677,437.7930908,441.4697266,442.4397583,443.5567017,445.7585144,446.8492432,444.3756714,444.8269958,441.9992065,445.2958069,445.6141052,445.9361877,442.5576477,444.4555969,448.94104,454.1414185,458.7987671,459.9286804,472.2646484,481.3258667,486.4918823,488.6352539,489.7515259,487.7049255,482.356781,476.5811768,462.9436951,454.668457,439.7088318,426.3713074,417.1079102,409.2028503,401.2443848,392.4310303,387.6441956,376.6235657,371.3813782,359.2224731,345.5498962,335.7533569,321.5523376,309.8434448,297.5199585,282.7441406
23,0,662.0182495,647.8797607,642.8379517,632.5455933,623.3439331,612.2794189,609.4042969,605.3991699,604.3098145,602.0033569,599.0621948,588.8694458,583.7744141,563.9417725,549.7785645,538.7321167,521.6602783,504.4346924,487.1158447,473.4542847,461.7198486,452.7808533,444.3543396,440.5840149,440.1807251,445.0105286,453.9938354,469.2808228,488.4640808,509.4854736,536.7860107,565.3669434,591.0324097,619.4619751,651.4495239,668.9824829,673.8660889,681.6758423,679.40448,673.8791504,655.2095337,635.4294434,618.6690063,589.25354,558.0751343,537.048645,518.4260864,498.875946,481.1642456,471.3134766,458.9903259,450.414032,443.9481506,445.2625427,445.8924866,441.7869873,440.8044128,441.4680176,443.3514404,442.7171326,446.3799744,445.6620789,446.0791321,444.7767944,449.9296265,444.4777222,442.0187683,445.443573,442.7379456,447.7366028,443.8744507,448.1858215,451.5412598,458.1539307,461.5362854,473.5266724,480.6932983,482.870575,488.1792908,490.0429077,488.4623718,481.7054138,471.6214294,463.1875305,451.1150208,442.5404053,429.0561523,417.6039429,407.2331238,399.5818787,394.9904785,386.3023682,380.2725525,368.955658,356.4892273,345.6503601,332.6208801,323.333374,310.5240173,296.7457581,285.3305969
24,0,653.7542725,640.7299805,633.7749023,622.1281128,611.9384155,607.9992065,602.0497437,598.8608398,599.1665649,595.6295166,595.4390259,586.1328735,576.8384399,563.2575684,549.4644165,534.894165,521.5216064,503.5802612,490.4086914,474.7153931,459.9011841,455.9947815,451.1077576,447.8583374,446.232605,448.2122192,461.2347717,473.5268555,494.8768005,510.576416,535.6115723,566.145813,596.5794678,627.1022339,655.2089844,676.3024292,686.1091309,687.9660645,686.4711914,677.9943848,663.3637085,645.3747559,629.5969238,602.8746948,575.8967896,551.4870605,529.9738159,516.5505981,501.4439087,490.443573,481.7208557,471.973938,466.8849182,467.0742798,466.4506531,465.5767822,466.3016663,466.1789551,468.205719,466.0621948,469.511322,471.7850952,472.7606506,472.1760254,468.6599121,473.4654846,469.8452454,474.0454102,470.1673889,471.6221619,471.3430481,471.9115601,476.4650879,482.4318237,486.3026428,499.0308838,503.8288269,512.257019,508.951416,512.7594604,510.1541138,499.1548157,494.3506775,485.2216492,476.1504822,464.7853699,450.8905334,445.6849976,432.6279297,426.8273926,419.1711731,408.4191895,403.4095764,394.2973633,383.0252991,368.8532715,359.9075012,347.1981812,333.4127502,323.2435608,310.0160522
25,0,652.0022583,633.5389404,623.958374,617.7518921,613.894043,604.9639282,599.1169434,595.7753296,591.4125977,593.046936,588.6619263,581.3042603,576.0106812,557.7333374,548.8101807,532.5241699,518.2562256,503.9806824,485.2141418,474.8078003,463.9630737,453.8317871,451.6880798,445.6659241,444.9643555,449.8878784,459.2869263,473.7814331,492.1961975,514.1619873,540.1838989,568.0737305,597.244751,629.5474854,658.2266235,672.9685669,682.4465942,691.8449707,687.1234131,681.9849854,666.0914917,648.765564,628.1355591,602.8181763,576.5609741,550.5667725,535.6333008,518.5808105,503.8635254,494.7958069,481.7344055,477.4831543,470.1799316,470.0040283,466.5883789,468.1222839,468.2922668,468.4412231,469.5003662,469.9802856,469.8746033,471.7366638,474.1623535,473.0046997,475.7071533,474.5915527,473.9997253,471.9053955,472.1254578,471.9126587,476.2032166,475.9393005,478.0914307,483.6450806,492.8362122,499.3111877,505.8751831,511.0444946,511.4299622,510.78302,512.2565918,502.8500671,495.4367065,487.1291199,476.1037903,465.4561768,454.100769,443.7438049,434.3150635,427.7289429,419.9567566,412.8963928,405.9912415,397.4006958,384.2878418,371.4416199,359.6210327,346.4638367,335.936615,325.40802,315.1929626
26,0,644.4918823,633.1762695,623.8822021,618.1363525,608.7160034,605.4465942,595.9570313,590.7869263,590.9291382,588.3809204,588.8439331,581.6699829,569.2496338,558.4335938,547.5027466,529.019165,519.1835327,502.8293762,485.5765686,474.3439026,460.4876709,453.5025024,449.9500122,445.291687,444.0926514,449.9017334,459.2820129,475.8970947,496.4677124,512.2467651,538.7550049,568.4888306,595.9074707,627.0923462,655.6038818,669.4799194,679.3529663,685.3438721,681.1313477,674.7401123,661.7410889,641.5852661,627.1589966,599.9552612,572.6317139,553.4537964,528.394104,516.7997437,502.6273804,494.0113831,486.272522,474.8428955,469.7577209,469.7753906,471.1141052,469.7008362,468.3762207,468.1319885,468.629303,470.7095337,476.5499268,473.3443909,475.5470886,473.4038696,477.8427124,474.2817383,472.9252625,472.8412476,472.3914795,473.9465332,475.4188538,477.3995972,480.6323853,486.5448303,493.4406128,499.9006348,507.0888367,509.6712646,515.9312134,516.6998901,513.0662231,507.5305786,497.1439819,489.6801453,478.7829895,466.9473267,455.8627319,442.7957458,435.5480347,425.814209,420.8651733,414.4481506,404.6858521,396.5250244,384.3991699,372.0062561,362.3618469,348.8696289,338.2315674,328.2750549,313.292572
27,0,692.0679321,681.7672729,671.2998047,660.4984131,646.4155884,640.2739868,638.7026367,630.298645,631.7997437,631.4310913,625.1064453,622.0913086,608.7666626,591.4920654,579.4014893,562.7993164,546.6275635,528.1936035,512.7186279,499.2929382,488.1796875,476.790863,473.4038696,467.6908875,466.486084,474.542511,482.4551697,498.547821,517.9475098,537.4556885,566.7955933,597.1827393,626.2775879,658.9853516,689.2436523,704.9040527,717.1137695,719.6069946,716.2989502,709.4888916,693.1323853,677.0682373,655.8521118,628.6843262,599.4650879,577.8922119,555.5996094,538.5811768,524.5293579,514.263855,503.5679932,494.116333,489.0485535,484.5517578,485.0852966,488.6860046,484.8459167,488.5589294,487.9399719,487.4317627,492.2593384,492.8417358,492.3138123,493.8292542,492.8356628,492.0518494,491.3615417,493.6377258,489.710083,490.3921204,491.0229797,495.1383362,502.5340881,506.9122314,513.6940918,520.1233521,530.5159302,536.1523438,539.3803101,537.5753174,534.5098877,526.9210205,520.4491577,510.9933472,498.1530762,488.8718567,475.9896545,464.1694336,452.5411377,444.467926,439.5353394,431.0393982,425.7363586,413.7886963,401.8591614,390.3059692,374.3459778,365.2311707,349.2108154,338.6938171,324.5284424
28,0,685.3845215,668.9237061,661.7590942,652.1159058,643.0910034,634.8579712,626.8052368,624.7526855,624.9185181,624.4799194,617.6195068,613.2520142,602.5681152,588.7896118,578.203125,560.7220459,544.6322021,527.9672241,509.7321167,493.842041,481.750061,476.1454773,472.2055054,467.3362732,464.6421814,468.2121582,480.9341736,496.2349854,515.1873779,535.7901611,564.8145752,595.2692261,626.3453979,660.3779297,690.6028442,707.0924072,717.758667,724.2393799,718.9725342,711.0684814,697.2427979,674.3117065,656.2468872,628.737854,603.2260742,578.5097046,559.3409424,539.6339111,525.9702759,516.6431274,503.4145203,493.7937317,490.9259949,489.9069519,489.4959717,486.9871826,488.9066467,490.8243408,491.6812439,492.4842834,493.9833374,493.1630859,495.6805115,497.0157471,494.6885071,494.6946106,494.2149048,495.0560303,495.3268433,495.1490479,496.1334229,497.979187,502.5323486,509.2077332,516.8458862,521.3781128,527.0874023,534.0802002,537.8954468,540.0056152,535.8997803,529.4588623,521.883728,511.5069275,499.9720154,488.3204346,476.5810547,466.067688,459.6636963,447.9067383,440.081543,433.1147766,424.3627625,415.4627075,405.8445129,392.407196,376.0713501,364.7799377,353.8263245,341.3005981,326.6292725
29,0,680.5819702,665.1275635,657.9831543,647.7774048,640.0838623,629.2163696,624.1886597,620.8883057,619.9254761,620.5916138,616.522522,607.3026123,599.1104126,587.5372314,573.2576294,556.5201416,541.8103638,524.185791,512.4395142,497.6961975,482.4492188,478.8678589,469.6337891,468.1732788,465.3722534,471.0296326,482.7615356,496.6410828,518.0151367,538.6707153,567.3338013,596.9345093,628.6890259,656.1130981,689.866333,706.1572266,714.0656128,721.2348633,716.8635254,710.8549805,694.9116821,676.0470581,659.5583496,626.6526489,599.7399902,578.1572266,559.8796387,540.3580322,523.3079834,520.6152954,508.1691284,498.060791,493.6341248,494.0296631,493.2683411,489.3346558,488.4995728,490.8929443,491.4466858,493.3494873,495.7986755,495.7697449,497.6118774,498.6469727,497.7659912,499.65448,497.8530273,498.6767883,497.6343994,495.5297852,496.5149231,498.6773682,505.6283569,509.2744141,518.9694824,524.9095459,529.041687,537.7231445,542.7576294,541.7854004,540.0856934,531.5394897,521.2758179,514.8926392,501.4286499,495.273407,480.2362976,469.7368164,458.2967224,448.6734314,442.768219,433.4072266,426.5576477,420.0379028,405.1088562,391.6936646,379.9100647,366.5954895,353.2599487,343.016449,329.0458069
30,0,676.9921875,665.1986694,658.1834717,651.3179932,639.034729,634.8057251,626.8494263,625.9491577,625.6499634,622.6409912,620.4771118,613.9673462,603.5092773,591.2493896,576.6628418,560.2285156,547.4748535,532.538147,514.024353,506.4646606,489.8409729,480.7810974,477.5765686,473.1993408,475.1998291,479.1441956,487.1404419,504.3301086,521.1151733,545.8684082,574.3605347,601.3637085,635.3602295,665.8441162,692.9571533,713.019043,724.3122559,729.9864502,733.5645752,719.3792114,705.4401245,688.1181641,666.9733276,643.0343018,611.3548584,592.5665894,572.7145996,556.0004272,541.4901733,532.3118286,520.5955811,514.2885742,508.7734375,506.8994751,507.5368958,508.5266113,507.2806396,510.7851563,509.7329102,510.6151733,511.8370056,517.6317749,517.5335693,518.8391113,518.9489136,516.3939209,515.3838501,517.0289307,517.6084595,515.1636353,518.612854,519.3522339,520.1809082,533.0673218,539.581604,546.9175415,552.0593872,559.805542,561.6166382,558.2751465,555.0772095,551.2748413,543.4429321,534.1419067,522.9915771,511.291687,498.9526062,487.8950195,479.9747314,472.0665283,461.7519531,458.6058655,447.2321167,437.7487183,425.0021362,411.8166504,400.5576477,385.2572021,371.8891907,360.8995972,348.1041565
31,0,672.5619507,663.5081787,652.819458,642.7468262,638.2966919,628.9202271,622.7650757,621.3254395,621.5170288,618.3840332,616.2737427,607.397522,601.5360718,592.5663452,578.3590698,562.7734985,543.868103,529.5749512,515.6643677,502.8994751,488.5943909,481.2386169,476.3501282,475.3283386,472.6204834,478.8408203,488.6183472,506.5940552,523.7461548,544.5189819,573.8118896,601.7402954,633.7435913,664.3450928,694.307251,713.0901489,726.3280029,727.9904785,731.668457,722.4775391,709.500061,688.7382813,668.5383911,643.850647,613.7553711,592.5977783,577.1643066,559.3637695,542.8989258,535.7941895,521.2618408,516.5985718,510.1624756,514.0511475,511.2500916,513.0690918,509.7131653,510.8643799,514.508667,513.4937134,517.1350708,519.3175659,523.3483887,519.6936035,521.1237793,520.7703857,523.9429321,521.1382446,520.9420776,518.3232422,519.1655884,526.6542358,527.6906738,535.0524902,537.5930176,549.2894897,551.5941772,561.1165771,564.8982544,562.3753052,560.7609253,553.8446045,541.6239014,538.5092163,527.9431763,512.8848267,502.3583679,491.8328552,479.889801,471.4421082,464.7342834,457.3842773,451.6065063,440.2536926,428.0014648,417.2189331,403.6216736,390.3431396,377.0372009,364.7420959,351.1462097
32,0,668.8707275,658.5723267,651.0160522,644.7127686,634.7236328,626.8650513,621.3641357,616.7493286,620.4194946,615.7290039,611.4329834,607.4802856,601.6466064,586.7583618,576.6069336,559.361145,544.3504639,529.8790283,514.0194702,504.8158875,493.65979,484.8626404,478.1759338,476.7145691,473.3926086,480.8554688,491.207489,509.2817078,526.4244995,549.4395142,576.5192871,605.2642822,637.4059448,666.1949463,696.3601685,721.2783813,724.791626,734.1056519,729.2647095,722.5186157,712.2601929,694.7520142,671.994812,646.2865601,620.7164917,598.125061,579.1888428,559.918335,544.7171631,537.2416992,527.6248169,520.3233643,517.2486572,515.8230591,518.1602173,511.9675903,514.7349243,515.3704224,514.1588135,518.7713013,517.0056152,520.9064331,523.4528809,524.9788818,526.1992798,523.8021851,524.8303833,521.6687622,522.225769,519.9691162,525.7539673,527.6518555,526.5542603,534.7302856,541.6917114,550.7541504,556.7105103,564.4088135,565.3760986,565.1455078,564.4173584,559.4928589,546.7377319,539.274231,527.7036133,518.0463257,503.9233093,490.9970093,482.8970947,476.7303772,467.2672424,460.1753845,454.2507629,443.0016479,430.1681519,419.067688,406.1246033,394.6578674,378.2994995,368.4203186,353.8385925
33,0,696.4310303,689.9109497,681.5474854,671.8206177,662.2788086,654.1375732,645.8234253,642.6472168,639.8550415,639.1138916,634.5549927,631.3121948,622.5253296,605.862854,593.0001831,576.1625366,568.2207642,546.0090942,531.147644,523.0439453,505.6297913,499.7460632,493.9711609,490.2800903,491.96521,495.234314,511.6825562,522.9699097,542.664856,568.0858154,595.8284302,624.6063843,656.6362915,688.3804321,720.97052,741.2523193,746.6358032,757.1467285,750.9844971,746.3247681,728.6906128,717.5056763,692.847229,665.9160156,636.8671265,617.552002,595.2519531,576.4899902,565.2790527,551.9099121,546.7559814,530.3892212,532.3591309,530.9702148,528.5516968,530.3336792,526.0049438,530.09198,533.1357422,532.9469604,536.5154419,535.7006226,534.7679443,537.015686,542.7647705,537.0531006,540.3262329,537.8096313,537.4613037,537.9942627,537.3939209,541.1950073,545.3762207,551.3830566,559.1170044,563.7929688,569.2827759,576.4095459,584.5195923,584.3691406,577.4433594,571.3527832,561.7310791,557.2372437,541.4260254,532.3335571,519.3175659,505.7684631,499.1766663,486.5354614,480.3782654,471.2001343,469.171051,455.109436,440.8263855,427.2175293,418.4340515,404.6539612,391.9487,379.0445557,364.6175842
34,0,690.2041016,676.2781372,666.5390015,658.5847168,649.9039307,643.8203125,637.1657715,634.2577515,632.4353638,632.3131104,628.3964844,622.6957397,619.1902466,603.6177368,588.5819092,574.8240967,558.8804932,542.8651733,526.1260986,513.6745605,503.0815125,496.1157532,490.5269165,489.4685059,483.8968811,493.1088562,506.9227905,521.7055054,542.2824097,561.1637573,590.6816406,622.1612549,651.1687012,682.6724243,719.520874,732.605896,745.7677612,755.5477295,752.1810303,745.47052,731.7924805,710.6739502,694.6674805,666.8091431,635.02771,616.7648315,597.7785034,577.4046631,564.1978149,554.9290771,541.750061,535.7669678,531.0792236,531.2399902,530.3983765,530.8248291,532.2214355,534.0455322,536.6124268,534.1846313,537.1730347,539.3065796,543.2739868,544.145752,543.4856567,543.6159668,543.9255371,541.5147705,542.0428467,541.4425659,542.3293457,548.3043823,551.8512573,554.6879272,559.8638306,569.6937866,577.3828735,583.2816162,587.0596313,586.2286987,585.4382935,578.8599243,564.5566406,556.2183228,545.9421387,537.1888428,523.1723633,510.5173035,503.0531921,492.1759949,489.1284485,478.8676453,469.7897339,459.5752258,446.9572144,435.0249329,424.5134277,409.7032166,396.6951294,380.5845947,366.6657104
35,0,687.4810181,674.2710571,666.2987671,658.6824951,651.0421753,641.2769775,637.1173096,635.6473999,634.0081177,632.7893066,628.1260986,623.6940918,621.2498779,605.050293,591.0736084,573.8318481,559.9960938,546.2670288,530.6010132,518.6481934,503.9439697,495.9576416,497.412323,491.296875,490.9101257,491.7670593,508.2980347,521.2492676,544.9273682,563.0162964,591.7203979,623.6726685,653.1869507,685.4662476,719.2521973,731.4714355,746.8521118,749.09375,750.4875488,743.9312134,732.2191772,712.9015503,693.2731934,666.3143921,636.2345581,612.7406616,599.3792114,579.3046265,564.508606,554.0661621,546.1308594,538.805542,536.8259277,531.9188232,532.1663208,534.3393555,536.147583,535.7844238,535.5385742,538.7956543,541.2349243,543.4375,542.022644,542.1018066,546.6674194,544.9460449,544.9880981,544.857666,541.6672363,543.567627,543.6325073,547.3308716,552.1256104,558.8297119,561.9592896,572.781311,579.2883301,586.3988037,586.6629639,587.9536743,583.5908203,576.3187256,570.5333252,558.6103516,547.8206787,535.6962891,527.1018677,511.6341248,501.6489563,494.3944397,485.7957458,477.9989319,472.9248962,460.6259155,449.4223328,434.7527771,424.2711182,410.636322,396.3000793,383.5302124,368.3805847
36,1,624.1140137,612.8828735,601.055542,590.2892456,580.8583374,569.7001343,562.0552368,556.8970947,548.8999023,550.4331055,543.3165283,531.7459106,523.6888428,508.7781677,491.680542,468.5556946,455.814209,432.8402405,416.8080444,401.3823547,380.5476685,370.3267517,363.1844177,356.430603,353.6218262,352.4113159,360.1676331,372.6650696,391.1941833,406.1213379,429.0826111,456.8204346,484.3478394,511.302948,538.6201172,553.201416,559.3452759,560.6498413,558.3792725,545.3424072,531.0107422,508.7224121,486.6774292,456.0737915,423.5979309,399.3866882,379.8258972,357.5785217,340.5445251,327.7563782,315.6152344,303.7299805,298.1510315,291.6755676,288.5756836,286.9635925,287.7233582,286.3214417,286.0725708,285.3363953,286.1702271,288.0689087,288.2287598,286.3621521,286.4242554,284.4985352,284.1061707,279.036499,281.8167419,282.0132446,283.4861755,288.5403137,290.1658325,295.6180115,302.138916,309.5410156,317.0800476,324.6644897,328.4738464,328.4067688,326.1889038,318.7510681,312.3824463,301.3343811,294.8830872,282.6821899,271.8724976,262.6685181,253.5428467,245.7635345,240.5374451,233.9624176,228.2033997,219.4162445,208.2029114,197.5742798,187.4982452,178.0202026,166.098114,155.0375671,143.4823761
37,1,619.3668823,610.5539551,596.6934204,582.4550781,576.8757935,565.2549438,555.772644,550.1831055,547.7642212,546.439209,540.5107422,531.461853,517.2219238,500.2599487,485.9994202,466.9224548,450.3165283,429.9877625,410.5261536,396.5862732,380.6273804,369.562439,361.7965088,354.367157,350.8811951,351.3041382,358.8838196,368.1895447,387.0213318,402.6547852,426.4866638,454.8129883,478.0326538,507.2703857,534.9775391,551.6735229,556.8682251,557.6434326,557.6256104,547.7662354,527.7046509,507.9254456,486.1395569,458.6837158,422.4649963,398.7753296,376.1864319,355.759491,339.4165344,328.7896423,314.1609192,303.5721741,297.0417175,292.4046326,291.9941406,288.7070923,287.7018738,284.0010376,284.541687,284.6307373,287.0159302,287.764679,284.7771301,286.8404541,283.419281,283.5881958,280.8643494,283.0434875,282.7169189,281.1040649,281.5628967,285.7163086,289.2573547,294.427124,298.5317993,308.4025879,314.581543,323.1567078,327.186615,327.2868042,324.4677124,320.0880432,310.6233521,303.8782959,293.9461975,282.0346069,271.6863098,260.5046692,251.6292877,243.8527527,239.0838776,233.9323578,226.9558716,219.9443054,208.0233154,197.670166,187.3882294,175.1902924,164.7190704,155.8907471,142.8149567
38,1,619.0713501,606.1598511,593.7757568,581.8464966,574.4364624,561.1065063,551.5003052,548.8057861,544.4475708,537.5717773,536.5968628,530.4671631,517.0274048,496.9189453,481.9259949,464.1209106,447.1077576,426.7201843,411.0279541,395.444519,379.6779175,366.1203613,360.5174561,353.6122742,351.6939697,352.3857727,356.7268066,365.200531,382.8491516,403.0323181,426.3687439,448.8494263,477.7738953,504.2548218,530.7122192,547.3476563,553.4143066,558.9343872,552.8905029,540.159729,524.6049194,504.6287231,482.3659058,451.6248169,419.8093872,397.96875,376.4819946,353.4016418,338.0267639,324.1145325,313.2166138,300.2734375,294.9141235,290.3120422,289.2324524,287.7889404,285.4750671,283.9147339,281.9272461,284.6218567,283.9076233,285.0382996,285.1614685,287.4154663,284.7418213,283.0787659,282.3301392,279.8577881,280.0101013,278.4044495,280.5158997,283.8857117,284.7848511,292.3070374,298.6933899,307.7774048,314.1555176,321.3139343,325.7755127,325.15625,326.3002625,318.9109497,310.3711548,302.7375488,293.3939819,282.1042786,271.2102356,260.6333923,251.5076141,245.3353729,238.4480591,234.8723297,228.3143158,220.7527008,208.5297394,198.2933502,185.1095886,176.6698761,164.6423798,153.6903992,141.7629395
39,1,673.8421021,660.9229736,651.2237549,635.779541,629.0959473,617.4036865,606.8927612,601.8262939,598.2211914,596.0509644,589.7283325,578.5288696,565.4915161,547.9207153,530.7506104,509.0612793,492.4548645,473.0096741,446.8348694,433.2384949,415.5818176,398.1915588,395.5203552,383.095459,381.4926453,380.8570251,388.2015991,399.5421143,417.8121643,437.4710083,461.3989563,490.4315796,521.1734009,548.8705444,580.218811,596.2156372,604.9139404,605.9634399,598.80896,588.5532227,567.5770874,545.5321655,520.9727173,489.8637085,453.650177,427.6186829,404.8412476,384.1020203,365.9637451,355.164856,338.8332214,326.464325,321.7738647,313.9796143,311.6214294,310.4872437,308.6251831,309.5828247,308.0280151,303.5551758,308.4040222,308.5352173,308.2993469,307.4979248,308.769989,305.8749695,303.6991882,302.8591003,301.407959,301.7279358,303.9432983,305.2846069,309.6921082,315.8562012,323.4428711,330.2580566,337.9226685,343.5046082,347.3573303,347.6772461,345.8453369,341.4439087,330.9576111,321.3314819,312.7906494,299.9010925,290.4677429,279.4563904,270.7779846,261.0929565,257.675415,251.1165771,243.7494659,234.3545532,223.3126678,213.0096893,201.9635315,189.3783875,177.6075897,166.9104919,155.7899475
40,1,665.5439453,650.1906738,638.4252319,625.7591553,618.510376,604.4296265,601.3770752,592.99646,590.8380127,583.2557983,579.0610962,568.4587402,557.8327026,539.656189,525.1248779,503.2121582,483.83255,463.5496826,443.5828552,427.7625732,412.3777161,398.3841248,390.0563965,382.7167358,379.1637573,378.5411377,386.2635803,401.7063599,416.5415039,434.9382019,458.9767456,488.8461609,518.5807495,544.2051392,572.7271729,589.4102783,599.9799805,600.975769,591.6193237,584.2860718,566.0189819,538.9836426,514.5075684,485.730011,453.1930542,423.2175598,402.4743042,379.3886414,363.677124,351.4191589,335.4256897,325.7012329,318.7160645,313.9789429,310.6323242,309.0784302,306.6454468,304.7203064,303.8954163,305.3403931,306.0410767,306.1230164,307.096283,306.7302856,305.1357422,301.6968384,300.3570251,302.4959412,301.7775574,300.2383118,301.7402954,301.1022339,308.5199585,313.2374573,320.1895752,328.8905945,336.9302368,343.0556641,346.8748474,344.8831177,343.210022,338.2384033,330.8303223,322.8951111,310.1575928,299.7228088,289.6034546,276.4905701,269.3992615,260.7320862,254.2322845,249.6493683,242.8609314,233.310318,222.4791107,210.4810486,200.7486115,190.5690155,177.2661285,166.0051117,154.8166199
41,1,661.0560913,647.6305542,635.5147705,624.1676636,614.4724731,600.9817505,593.038208,587.8283081,584.1859741,581.0801392,572.3267212,566.1469727,553.7077637,534.9437256,518.8604126,498.5619507,480.814209,458.1716309,443.7695313,423.3682251,406.3910217,393.7070923,389.2209778,379.7332764,372.6930542,374.9172668,384.8172302,394.1873474,412.0862732,431.3993225,454.6639404,483.9049988,509.1505737,539.2221069,567.7945557,582.34729,594.9493408,592.4737549,589.2902832,576.7456665,557.9758911,537.492981,513.177002,482.4552612,451.6575012,422.7997437,400.5082703,380.5799561,361.110321,351.9820862,334.4671631,323.9598999,319.0474243,313.5348511,312.3378601,307.5832825,307.70755,304.4624329,305.6189575,303.7072449,304.0889587,302.7823181,305.4520874,303.0781555,303.1262817,302.0473022,301.302948,298.769165,299.2316895,298.9239197,299.4920349,302.2099304,308.1373291,313.990448,319.8362427,328.9894714,334.0394287,342.6522217,344.3266602,344.1473999,344.0380249,338.2198792,327.89505,319.5834045,307.5312805,298.0137024,287.6549683,276.6627197,268.5153809,259.5723877,256.3775024,249.2144012,243.0791473,233.6311798,223.113205,211.6677856,201.6773682,188.2544098,177.1406708,166.0952606,155.4049225
42,1,658.9691772,647.1004639,631.2327881,623.8369141,617.4509277,601.3843994,592.0687866,586.8911743,585.1020508,580.5153198,575.3927612,563.5133057,554.203125,535.3882446,522.3099976,498.6101685,482.484314,456.5205078,440.2549438,426.9902954,412.9788513,398.1521912,388.7324219,384.7442322,379.9853516,376.1630554,384.8981323,400.2837524,417.296051,437.6759338,459.6475525,490.0550537,517.3345337,544.3708496,572.6741333,592.1173096,595.2370605,596.8149414,593.7154541,583.4268799,566.8740234,543.0013428,520.0375366,486.8372498,457.5055542,427.6385498,407.0690002,386.4347839,368.1372986,355.7632446,342.4925537,333.1632996,325.2845154,319.3987732,317.1659546,313.1159058,313.9799194,311.6649475,309.6795044,312.3148499,311.7934875,314.5499573,311.3943787,311.3800354,314.137207,311.5637207,309.2375183,307.4546204,306.5616455,305.9210205,308.4913025,311.6703491,314.7662964,322.9479065,327.0930176,336.031189,340.1396179,347.4451904,350.6679688,354.6816711,351.5262146,346.4600525,337.3394165,329.2315979,319.2689514,308.6117249,296.7541809,282.8202209,278.613739,270.1439819,263.6559753,257.3695679,250.7572479,242.9743347,231.1526794,223.0986633,208.5401459,196.0427704,184.5002136,173.7134399,162.560318
43,1,652.545105,642.1464844,632.1226807,616.4953003,607.5580444,597.1542969,592.1114502,585.6894531,579.616333,574.6141968,569.4529419,561.6137085,548.6801758,533.9428711,517.4525146,500.3193665,480.0653687,458.8555603,441.0687866,426.0960693,409.5098267,395.4031067,387.6679077,381.8730774,379.5767822,379.6284485,384.9589844,398.381073,413.7766418,433.2310791,459.6751404,484.8977356,516.9185791,541.722168,567.6897583,588.5406494,594.0563965,595.800293,594.9381714,579.9064941,564.0437622,538.659668,518.0547485,485.6076965,453.4743652,427.1257935,406.5539856,384.0877991,367.598999,354.9511719,339.4024353,327.3748474,323.1553955,319.8142395,315.7294006,315.2817078,313.7910767,310.5061951,310.2363586,312.9888611,310.9195557,315.6977539,315.4718628,311.5286255,311.2575378,312.8443909,307.4790039,308.7608337,306.2137146,304.7692261,306.7203979,310.2612915,312.5909119,320.1411743,325.0080566,333.4076843,340.8392944,346.802002,354.879303,352.2906799,349.9248047,343.2012634,333.5877991,328.6566467,316.7165222,304.4920044,297.21521,284.269043,274.9004517,269.1265869,262.8261414,255.5284271,248.1423187,239.1325531,229.3441772,219.3703766,206.6244812,197.2194366,183.8092651,174.1157379,162.8360901
